epoch,frame_auc,frame_f1_score,frame_fn,frame_fp,frame_precision,frame_tn,frame_tp,loss,utt_auc,utt_f1_score,utt_fn,utt_fp,utt_precision,utt_tn,utt_tp,val_frame_auc,val_frame_f1_score,val_frame_fn,val_frame_fp,val_frame_precision,val_frame_tn,val_frame_tp,val_loss,val_utt_auc,val_utt_f1_score,val_utt_fn,val_utt_fp,val_utt_precision,val_utt_tn,val_utt_tp
0,0.11674600094556808,0.00031331402715295553,86218.0,143477.0,0.00025084835942834616,3376069.0,36.0,0.6683709025382996,0.5313678979873657,0.9851121306419373,248.0,57.0,0.9735866785049438,14.0,2101.0,0.1587686538696289,0.0017489695455878973,27855.0,897923.0,0.0009023804450407624,274351.0,811.0,0.6284499168395996,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
1,0.8616219758987427,0.04572046920657158,2396.0,3498179.0,0.023410702124238014,21367.0,83858.0,0.530919075012207,0.5832988023757935,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8796871304512024,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,0.44479918479919434,0.7586206793785095,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
2,0.884669303894043,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,0.3752264678478241,0.6182702779769897,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8797236680984497,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,0.3211304247379303,0.7583100199699402,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
3,0.8845528960227966,0.06234748288989067,22.0,2593688.0,0.03217707946896553,925858.0,86232.0,0.2682998776435852,0.8030357360839844,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8794758319854736,0.16856299340724945,7.0,282714.0,0.09204073250293732,889560.0,28659.0,0.2360883355140686,0.7573780417442322,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
4,0.8841894268989563,0.17481054365634918,46.0,813840.0,0.09578155726194382,2705706.0,86208.0,0.19815753400325775,0.7526007294654846,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8793794512748718,0.16856610774993896,9.0,282686.0,0.0920431837439537,889588.0,28657.0,0.18343564867973328,0.7586206793785095,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
5,0.8840510845184326,0.17481137812137604,51.0,813783.0,0.09578260034322739,2705763.0,86203.0,0.15541072189807892,0.7626619338989258,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8793653845787048,0.16856291890144348,6.0,282725.0,0.09204039722681046,889549.0,28660.0,0.15421487390995026,0.7586206793785095,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
6,0.8840604424476624,0.17481039464473724,50.0,813799.0,0.09578189998865128,2705747.0,86204.0,0.13133181631565094,0.7547113299369812,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8793628215789795,0.16856937110424042,6.0,282712.0,0.09204424172639847,889562.0,28660.0,0.13812686502933502,0.7586206793785095,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
7,0.884041965007782,0.17481423914432526,51.0,813767.0,0.09578430652618408,2705779.0,86203.0,0.1173035055398941,0.7975913882255554,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8792809844017029,0.16860038042068481,10.0,282606.0,0.09206391870975494,889668.0,28656.0,0.1295522302389145,0.7586206793785095,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
8,0.8839484453201294,0.17481708526611328,62.0,813636.0,0.09578719735145569,2705910.0,86192.0,0.10929594188928604,0.7723574638366699,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8793415427207947,0.16857686638832092,7.0,282686.0,0.0920490100979805,889588.0,28659.0,0.1243940144777298,0.7586206793785095,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
9,0.8840587735176086,0.1748066544532776,48.0,813841.0,0.09577944129705429,2705705.0,86206.0,0.10425491631031036,0.8196056485176086,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8793346881866455,0.16857092082500458,7.0,282698.0,0.09204546362161636,889576.0,28659.0,0.12169335037469864,0.7586206793785095,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
