epoch,frame_auc,frame_f1_score,frame_fn,frame_fp,frame_precision,frame_tn,frame_tp,loss,utt_auc,utt_f1_score,utt_fn,utt_fp,utt_precision,utt_tn,utt_tp,val_frame_auc,val_frame_f1_score,val_frame_fn,val_frame_fp,val_frame_precision,val_frame_tn,val_frame_tp,val_loss,val_utt_auc,val_utt_f1_score,val_utt_fn,val_utt_fp,val_utt_precision,val_utt_tn,val_utt_tp
0,0.8586122989654541,0.046651579439640045,2379.0,3425676.0,0.02389906905591488,93870.0,83875.0,2007.733642578125,0.5644745230674744,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8795766234397888,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,15.6009521484375,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
1,0.8845824599266052,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,9.529841423034668,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8795766234397888,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,7.421908378601074,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
2,0.8845273852348328,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,6.034832000732422,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8794611096382141,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,5.506669521331787,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
3,0.8844553828239441,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,4.542441368103027,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8794499635696411,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,4.22590970993042,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
4,0.8844482898712158,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,3.5238592624664307,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8794507384300232,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,3.3437044620513916,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
5,0.8844479918479919,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,2.8100342750549316,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8794507384300232,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,2.699644088745117,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
6,0.8844478726387024,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,2.285876989364624,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8794507384300232,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,2.2176153659820557,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
7,0.8844478130340576,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,1.8844492435455322,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.879450798034668,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,1.8441158533096313,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
8,0.8844478130340576,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,1.5541021823883057,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8794507384300232,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,1.5090444087982178,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
9,0.8844478130340576,0.046724122017621994,0.0,3519546.0,0.023920904844999313,0.0,86254.0,1.2605589628219604,0.5,0.9851121306419373,0.0,71.0,0.9706611633300781,0.0,2349.0,0.8794507384300232,0.04662631079554558,0.0,1172274.0,0.02386963553726673,0.0,28666.0,1.2151508331298828,0.5,0.9816803336143494,0.0,29.0,0.9640198349952698,0.0,777.0
