epoch,frame_auc,frame_f1_score,frame_fn,frame_fp,frame_precision,frame_tn,frame_tp,loss,utt_auc,utt_f1_score,utt_fn,utt_fp,utt_precision,utt_tn,utt_tp,val_frame_auc,val_frame_f1_score,val_frame_fn,val_frame_fp,val_frame_precision,val_frame_tn,val_frame_tp,val_loss,val_utt_auc,val_utt_f1_score,val_utt_fn,val_utt_fp,val_utt_precision,val_utt_tn,val_utt_tp
0,0.8748427033424377,0.04731297492980957,230.0,4618531.0,0.02423085644841194,73289.0,114690.0,1075.1439208984375,0.6909325122833252,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8794865012168884,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,9.514361381530762,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
1,0.8833276629447937,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,6.476508617401123,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8794069290161133,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,4.04203987121582,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
2,0.8832091093063354,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,3.0141897201538086,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8793454170227051,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,1.7869210243225098,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
3,0.8831993937492371,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,1.2415587902069092,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8793454170227051,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,0.7089340090751648,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
4,0.8831994533538818,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,0.550058126449585,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8793454170227051,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,0.3654296100139618,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
5,0.8831993937492371,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,0.3117213845252991,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8793454170227051,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,0.22735105454921722,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
6,0.8831585645675659,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,0.20133990049362183,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8792105913162231,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,0.15403595566749573,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
7,0.8830595016479492,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,0.14188328385353088,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8791816830635071,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,0.11162150651216507,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
8,0.8830421566963196,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,0.10559730976819992,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8791654706001282,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,0.08471451699733734,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
9,0.8830384016036987,0.046699684113264084,0.0,4691820.0,0.023908095434308052,0.0,114920.0,0.08149394392967224,0.5,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.8791683912277222,0.04698527231812477,0.0,1172048.0,0.024057822301983833,0.0,28892.0,0.066834956407547,0.5,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
