epoch,frame_auc,frame_f1_score,frame_fn,frame_fp,frame_precision,frame_tn,frame_tp,loss,utt_auc,utt_f1_score,utt_fn,utt_fp,utt_precision,utt_tn,utt_tp,val_frame_auc,val_frame_f1_score,val_frame_fn,val_frame_fp,val_frame_precision,val_frame_tn,val_frame_tp,val_loss,val_utt_auc,val_utt_f1_score,val_utt_fn,val_utt_fp,val_utt_precision,val_utt_tn,val_utt_tp
0,0.8421331644058228,0.04509415850043297,4425.0,3424448.0,0.023096298798918724,94475.0,80962.0,0.5380676984786987,0.5167274475097656,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8858641982078552,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,0.45378726720809937,0.7644787430763245,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
1,0.8825804591178894,0.046284012496471405,0.0,3518923.0,0.023690247908234596,0.0,85387.0,0.3888077437877655,0.5178860425949097,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8857824802398682,0.04794462025165558,0.0,1172897.0,0.024561097845435143,0.0,29533.0,0.3403049111366272,0.7587730288505554,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
2,0.882437527179718,0.04627572000026703,23.0,3518613.0,0.023686055094003677,310.0,85364.0,0.28594937920570374,0.745995283126831,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8849027156829834,0.047902803868055344,43.0,1172220.0,0.02454003132879734,677.0,29490.0,0.24924442172050476,0.7903045415878296,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
3,0.8821471333503723,0.11491807550191879,64.0,1314226.0,0.060964640229940414,2204697.0,85323.0,0.205216646194458,0.829836368560791,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8846821188926697,0.18042296171188354,49.0,267815.0,0.09917289018630981,905082.0,29484.0,0.18962687253952026,0.7635778188705444,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
4,0.8804656863212585,0.17113307118415833,250.0,824456.0,0.09359900653362274,2694467.0,85137.0,0.15670537948608398,0.7739433646202087,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8828725218772888,0.18062132596969604,118.0,266761.0,0.09931594878435135,906136.0,29415.0,0.1557784378528595,0.7626769542694092,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
5,0.8798422813415527,0.17120124399662018,320.0,823312.0,0.09364703297615051,2695611.0,85067.0,0.12913089990615845,0.7719211578369141,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8821888566017151,0.1806468963623047,145.0,266443.0,0.09934049844741821,906454.0,29388.0,0.13791057467460632,0.8007721900939941,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
6,0.8794628381729126,0.17123910784721375,366.0,822601.0,0.09367445856332779,2696322.0,85021.0,0.11397214233875275,0.7886790037155151,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8825541734695435,0.18060080707073212,132.0,266657.0,0.09930824488401413,906240.0,29401.0,0.12862056493759155,0.7630844712257385,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
7,0.8794297575950623,0.17127171158790588,369.0,822380.0,0.0936942771077156,2696543.0,85018.0,0.10535554587841034,0.7925409078598022,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8824001550674438,0.18063674867153168,135.0,266562.0,0.09933099150657654,906335.0,29398.0,0.12375468760728836,0.7653796076774597,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
8,0.8807607293128967,0.171110138297081,207.0,825049.0,0.09358084946870804,2693874.0,85180.0,0.10037912428379059,0.8248312473297119,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8840042352676392,0.18046292662620544,68.0,267551.0,0.09920340776443481,905346.0,29465.0,0.12120641022920609,0.7650793194770813,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
9,0.8811363577842712,0.17105557024478912,163.0,825837.0,0.09354367852210999,2693086.0,85224.0,0.0975460484623909,0.7797268629074097,0.9853187203407288,0.0,70.0,0.971062421798706,0.0,2349.0,0.8842916488647461,0.18046018481254578,56.0,267677.0,0.09919772297143936,905220.0,29477.0,0.1197480708360672,0.7653796076774597,0.9810605645179749,0.0,30.0,0.9628252983093262,0.0,777.0
