epoch,frame_auc,frame_f1_score,frame_fn,frame_fp,frame_precision,frame_tn,frame_tp,loss,utt_auc,utt_f1_score,utt_fn,utt_fp,utt_precision,utt_tn,utt_tp,val_frame_auc,val_frame_f1_score,val_frame_fn,val_frame_fp,val_frame_precision,val_frame_tn,val_frame_tp,val_loss,val_utt_auc,val_utt_f1_score,val_utt_fn,val_utt_fp,val_utt_precision,val_utt_tn,val_utt_tp
0,0.11968906223773956,0.0030688047409057617,114742.0,908.0,0.16390423476696014,4690912.0,178.0,0.9602155089378357,0.4159276783466339,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.12061577290296555,0.0,28892.0,0.0,0.0,1172048.0,0.0,0.8725720643997192,0.2522095739841461,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
1,0.11999931931495667,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.8124037981033325,0.40896672010421753,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.1466447114944458,0.0,28892.0,0.0,0.0,1172048.0,0.0,0.721332311630249,0.27444085478782654,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
2,0.13988474011421204,0.005002804100513458,114626.0,2320.0,0.11247130483388901,4689500.0,294.0,0.6616741418838501,0.3752095401287079,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.17436040937900543,0.028584664687514305,28430.0,2971.0,0.13457617163658142,1169077.0,462.0,0.5602238774299622,0.5729618072509766,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
3,0.16229979693889618,0.029583752155303955,113066.0,8565.0,0.1779441386461258,4683255.0,1854.0,0.5546637177467346,0.544628918170929,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.15335968136787415,0.0,28892.0,0.0,0.0,1172048.0,0.0,0.48161861300468445,0.6828102469444275,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
4,0.14381618797779083,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.4993719160556793,0.5990962386131287,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,0.15463797748088837,0.0,28892.0,0.0,0.0,1172048.0,0.0,0.43862155079841614,0.7656475901603699,0.9912389516830444,0.0,14.0,0.9826302528381348,0.0,792.0
0,0.1265891045331955,0.014218500815331936,114051.0,6446.0,0.11879698932170868,4685374.0,869.0,0.9530860781669617,0.4404558539390564,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.11787581443786621,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.7973074316978455,0.4272392988204956,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.13690394163131714,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.6548991799354553,0.3936404585838318,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,0.14414116740226746,0.0009025735198520124,114868.0,254.0,0.16993464529514313,4691566.0,52.0,0.5531527400016785,0.41971686482429504,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.14331786334514618,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.5042389035224915,0.4295457601547241,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.1456381380558014,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.4727044105529785,0.6304078698158264,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.14538341760635376,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.4585631489753723,0.7208973169326782,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.1469394564628601,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.44807517528533936,0.7611579895019531,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.14592477679252625,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.44447046518325806,0.7696033716201782,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.14706359803676605,0.0,114920.0,0.0,0.0,4691820.0,0.0,0.4401772916316986,0.7909389734268188,0.9842568635940552,0.0,100.0,0.9690018892288208,0.0,3126.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
